	word	surprisal	item	sent_id	sent_pos	zone	length	freq
256	the	9.075849999999999	4	11	9	257	3	5611464
257	birds	19.692	4	11	10	258	5	5931
258	flew	21.621299999999998	4	11	11	259	4	3034
259	when	15.144300000000001	4	11	12	260	4	102472
260	the	8.911	4	11	13	261	3	5611464
261	signal	20.583350000000003	4	11	14	262	6	2246
262	was	14.4614	4	11	15	263	3	1080224
263	given.	34.72365	4	11	16	264	6	0
264	The	2.4707	4	12	1	265	3	857972
265	air	18.4747	4	12	2	266	3	17604
266	was	14.4586	4	12	3	267	3	1080224
267	full	17.947049999999997	4	12	4	268	4	18170
268	of	12.49545	4	12	5	269	2	2750306
269	dust,	40.55345	4	12	6	270	5	0
270	and	13.20655	4	12	7	271	3	2510744
271	it	15.273499999999999	4	12	8	272	2	327760
272	seemed	20.6715	4	12	9	273	6	3497
273	as	12.92735	4	12	10	274	2	677897
274	if	17.0447	4	12	11	275	2	34963
275	a	12.22465	4	12	12	276	1	1684274
276	black	16.8814	4	12	13	277	5	15727
277	cloud	20.3459	4	12	14	278	5	1872
278	were	18.2814	4	12	15	279	4	356521
279	floating	19.8525	4	12	16	280	8	1197
280	over	15.8514	4	12	17	281	4	100249
281	the	8.882100000000001	4	12	18	282	3	5611464
282	field.	35.37935	4	12	19	283	6	0
283	You	11.865400000000001	4	13	1	284	3	15543
284	could	19.7059	4	13	2	285	5	54183
285	hear	21.2882	4	13	3	286	4	2450
286	the	9.0852	4	13	4	287	3	5611464
287	birds	19.692	4	13	5	288	5	5931
288	chirping	56.2886	4	13	6	289	8	40
289	and	12.9958	4	13	7	290	3	2510744
290	flapping	39.49365	4	13	8	291	8	99
291	from	14.7619	4	13	9	292	4	433874
292	fields	23.3809	4	13	10	293	6	3515
293	that	16.4376	4	13	11	294	4	682579
294	were	18.358249999999998	4	13	12	295	4	356521
295	miles	22.14745	4	13	13	296	5	17955
296	away.	35.34885	4	13	14	297	5	0
297	The	2.4707	4	14	1	298	3	857972
298	little	20.27515	4	14	2	299	6	18277
299	birds	19.71615	4	14	3	300	5	5931
300	that	16.348	4	14	4	301	4	682579
301	soon	19.9061	4	14	5	302	4	14029
302	grew	20.15355	4	14	6	303	4	5860
303	tired	20.97235	4	14	7	304	5	938
304	fell	21.1878	4	14	8	305	4	9214
305	back	17.793950000000002	4	14	9	306	4	41842
306	quickly	19.11365	4	14	10	307	7	11642
307	to	13.0719	4	14	11	308	2	1988038
308	earth.	36.3706	4	14	12	309	6	0
309	The	2.4707	4	15	1	310	3	857972
310	fact	20.379800000000003	4	15	2	311	4	10491
311	that	16.27695	4	15	3	312	4	682579
312	the	9.0549	4	15	4	313	3	5611464
313	larger	18.9145	4	15	5	314	6	11061
314	ones	23.09565	4	15	6	315	4	3749
315	held	17.57865	4	15	7	316	4	29717
316	out	17.62655	4	15	8	317	3	91010
317	longer,	42.33435	4	15	9	318	7	0
318	and	13.20655	4	15	10	319	3	2510744
319	flew	21.45745	4	15	11	320	4	3034
320	higher	18.82615	4	15	12	321	6	10093
321	and	13.0019	4	15	13	322	3	2510744
322	higher,	37.3172	4	15	14	323	7	0
323	but	17.318399999999997	4	15	15	324	3	204206
324	the	9.15585	4	15	16	325	3	5611464
325	eagle	20.1075	4	15	17	326	5	1512
326	flew	21.6988	4	15	18	327	4	3034
327	highest	18.858249999999998	4	15	19	328	7	13764
328	of	12.426	4	15	20	329	2	2750306
329	any,	35.18345	4	15	21	330	4	0
330	surprised	20.7134	4	15	22	331	9	1825
331	no	16.2581	4	15	23	332	2	58610
332	one.	31.44965	4	15	24	333	4	0
333	Could	17.21555	4	16	1	334	5	313
334	anyone	18.76165	4	16	2	335	6	3218
335	stop	21.60805	4	16	3	336	4	7246
336	the	9.0558	4	16	4	337	3	5611464
337	eagle	20.1075	4	16	5	338	5	1512
338	that	16.2265	4	16	6	339	4	682579
339	seemed	20.7878	4	16	7	340	6	3497
340	to	12.7933	4	16	8	341	2	1988038
341	be	17.8615	4	16	9	342	2	235932
342	flying	18.98115	4	16	10	343	6	5581
343	straight	19.6342	4	16	11	344	8	4389
344	into	16.7804	4	16	12	345	4	124034
345	the	8.9012	4	16	13	346	3	5611464
346	sun?	49.12285	4	16	14	347	4	0
347	The	2.56175	4	16	15	348	3	857972
348	other	15.8448	4	16	16	349	5	114381
349	birds	19.6338	4	16	17	350	5	5931
350	gave	18.19335	4	16	18	351	4	23826
351	out	17.7887	4	16	19	352	3	91010
352	one	14.8522	4	16	20	353	3	164177
353	by	12.7814	4	16	21	354	2	603586
354	one	14.79255	4	16	22	355	3	164177
355	and	13.166450000000001	4	16	23	356	3	2510744
356	when	15.04425	4	16	24	357	4	102472
357	the	8.911	4	16	25	358	3	5611464
358	eagle	20.1075	4	16	26	359	5	1512
359	saw	18.523699999999998	4	16	27	360	3	16323
360	this	15.9872	4	16	28	361	4	146224
361	he	17.55895	4	16	29	362	2	319750
362	thought,	38.606449999999995	4	16	30	363	8	0
363	'What	49.4067	4	16	31	364	5	0
364	is	12.43375	4	16	32	365	2	514867
365	the	9.024049999999999	4	16	33	366	3	5611464
366	use	17.7728	4	16	34	367	3	42555
367	of	12.3973	4	16	35	368	2	2750306
368	flying	18.899500000000003	4	16	36	369	6	5581
369	any	16.87305	4	16	37	370	3	42063
370	higher?	47.787	4	16	38	371	7	0
371	This	8.40705	4	16	39	372	4	71624
372	victory	19.9204	4	16	40	373	7	14394
373	is	12.6857	4	16	41	374	2	514867
374	in	12.128350000000001	4	16	42	375	2	1903316
375	the	8.73215	4	16	43	376	3	5611464
376	bag	23.763199999999998	4	16	44	377	3	756
377	and	13.1167	4	16	45	378	3	2510744
378	I	9.05715	4	16	46	379	1	109857
379	am	17.63155	4	16	47	380	2	4556
380	king!'	66.8071	4	16	48	381	6	0
381	Then	12.7039	4	16	49	382	4	2819
382	the	8.9482	4	16	50	383	3	5611464
383	birds	19.692	4	16	51	384	5	5931
384	below	17.04505	4	16	52	385	5	8418
385	called	17.08745	4	16	53	386	6	50423
386	with	14.22995	4	16	54	387	4	634654
387	one	14.70025	4	16	55	388	3	164177
388	accord,	42.87145	4	16	56	389	7	0
389	'Come	49.747299999999996	4	16	57	390	5	0
390	back,	36.617850000000004	4	16	58	391	5	0
391	come	20.282899999999998	4	16	59	392	4	12335
392	back!	47.0389	4	16	60	393	5	0
393	It	6.8393999999999995	4	16	61	394	2	119805
394	is	12.51425	4	16	62	395	2	514867
395	you	18.22085	4	16	63	396	3	27690
396	who	17.0575	4	16	64	397	3	155994
397	must	17.5498	4	16	65	398	4	12672
398	be	18.065150000000003	4	16	66	399	2	235932
399	our	18.738599999999998	4	16	67	400	3	9798
400	king	18.0429	4	16	68	401	4	11105
401	because	18.23505	4	16	69	402	7	44534
402	no	16.3652	4	16	70	403	2	58610
403	one	14.82515	4	16	71	404	3	164177
404	can	16.667749999999998	4	16	72	405	3	60795
405	fly	20.55555	4	16	73	406	3	3089
406	as	12.9046	4	16	74	407	2	677897
407	high	15.0229	4	16	75	408	4	39012
408	as	13.06415	4	16	76	409	2	677897
409	you.'	53.948750000000004	4	16	77	410	5	0
410	'Except	68.737	4	16	78	411	7	0
411	me!'	64.5406	4	16	79	412	4	0
412	cried	23.01305	4	16	80	413	5	253
413	a	12.32125	4	16	81	414	1	1684274
414	shrill,	60.5607	4	16	82	415	7	0
415	shrill	42.2274	4	16	83	416	6	91
416	voice,	39.6927	4	16	84	417	6	0
417	and	13.20655	4	16	85	418	3	2510744
418	out	17.50525	4	16	86	419	3	91010
419	of	12.2912	4	16	87	420	2	2750306
420	the	8.523950000000001	4	16	88	421	3	5611464
421	blue	19.0044	4	16	89	422	4	6161
422	the	9.3171	4	16	90	423	3	5611464
423	little	20.094450000000002	4	16	91	424	6	18277
424	bird	20.1124	4	16	92	425	4	4012
425	without	16.773400000000002	4	16	93	426	7	25481
426	a	12.2117	4	16	94	427	1	1684274
427	name	18.8001	4	16	95	428	4	34003
428	rose	20.83585	4	16	96	429	4	3397
429	from	14.82985	4	16	97	430	4	433874
430	the	8.7954	4	16	98	431	3	5611464
431	eagle's	55.1819	4	16	99	432	7	0
432	back,	36.9277	4	16	100	433	5	0
433	where	17.01035	4	16	101	434	5	74655
434	he	17.326900000000002	4	16	102	435	2	319750
435	had	16.08985	4	16	103	436	3	293952
436	lain	35.470600000000005	4	16	104	437	4	47
437	hidden	20.6643	4	16	105	438	6	2199
438	in	11.87765	4	16	106	439	2	1903316
439	the	8.73215	4	16	107	440	3	5611464
440	feathers.	39.975449999999995	4	16	108	441	9	0
441	His	10.7772	4	17	1	442	3	29140
442	guile	39.39335	4	17	2	443	5	29
443	was	14.4795	4	17	3	444	3	1080224
444	the	8.99605	4	17	4	445	3	5611464
445	ace	20.386499999999998	4	17	5	446	3	541
446	up	16.95015	4	17	6	447	2	92163
447	his	13.63395	4	17	7	448	3	438174
448	sleeve,	39.7639	4	17	8	449	7	0
449	and	13.20655	4	17	9	450	3	2510744
450	he	17.214199999999998	4	17	10	451	2	319750
451	laughed	23.89015	4	17	11	452	7	223
452	to	13.00295	4	17	12	453	2	1988038
453	himself	18.006149999999998	4	17	13	454	7	21794
454	at	12.418050000000001	4	17	14	455	2	419116
455	how	16.41105	4	17	15	456	3	20562
456	easy	20.90035	4	17	16	457	4	2914
457	it	15.60035	4	17	17	458	2	327760
458	had	16.2274	4	17	18	459	3	293952
459	been	17.847450000000002	4	17	19	460	4	152863
460	to	13.0113	4	17	20	461	2	1988038
461	outwit	41.1349	4	17	21	462	6	16
462	the	9.1653	4	17	22	463	3	5611464
463	other	15.626850000000001	4	17	23	464	5	114381
464	birds.	36.373	4	17	24	465	6	0
465	Higher	16.41035	4	18	1	466	6	605
466	and	13.02685	4	18	2	467	3	2510744
467	higher	18.6631	4	18	3	468	6	10093
468	he	17.50305	4	18	4	469	2	319750
469	mounted,	38.4763	4	18	5	470	8	0
470	until	18.17125	4	18	6	471	5	50535
471	he	17.3453	4	18	7	472	2	319750
472	was	14.39615	4	18	8	473	3	1080224
473	lost	19.87025	4	18	9	474	4	22925
474	to	12.77045	4	18	10	475	2	1988038
475	sight,	41.7611	4	18	11	476	6	0
476	and	13.20655	4	18	12	477	3	2510744
477	then	15.8772	4	18	13	478	4	67603
478	folding	22.2124	4	18	14	479	7	355
479	his	13.67425	4	18	15	480	3	438174
480	wings	19.61475	4	18	16	481	5	2960
481	together,	37.7248	4	18	17	482	9	0
482	he	17.72215	4	18	18	483	2	319750
483	sank	22.70795	4	18	19	484	4	2610
484	to	12.9681	4	18	20	485	2	1988038
485	earth	19.669249999999998	4	18	21	486	5	2656
486	crying	22.75695	4	18	22	487	6	497
487	shrilly,	74.45775	4	18	23	488	8	0
488	'I	28.2038	4	18	24	489	2	11
489	am	17.667700000000004	4	18	25	490	2	4556
490	king,	36.817350000000005	4	18	26	491	5	0
491	I	9.1033	4	18	27	492	1	109857
492	am	17.63155	4	18	28	493	2	4556
493	king!'	66.8071	4	18	29	494	6	0
494	The	2.56555	4	18	30	495	3	857972
495	eagle	20.2253	4	18	31	496	5	1512
496	tricked	23.715600000000002	4	18	32	497	7	192
497	by	12.722249999999999	4	18	33	498	2	603586
498	the	8.79705	4	18	34	499	3	5611464
499	little	20.094450000000002	4	18	35	500	6	18277
500	bird	20.1124	4	18	36	501	4	4012
501	had	16.2499	4	18	37	502	3	293952
502	not	14.8601	4	18	38	503	3	195742
503	sensed	23.271	4	18	39	504	6	128
504	the	9.118400000000001	4	18	40	505	3	5611464
505	bird	19.98755	4	18	41	506	4	4012
506	in	12.14785	4	18	42	507	2	1903316
507	his	13.41395	4	18	43	508	3	438174
508	feathers	23.1042	4	18	44	509	8	1563
509	and	13.00045	4	18	45	510	3	2510744
510	so	17.642699999999998	4	18	46	511	2	54126
511	had	16.43075	4	18	47	512	3	293952
512	not	14.8601	4	18	48	513	3	195742
513	at	12.27845	4	18	49	514	2	419116
514	all	15.86045	4	18	50	515	3	98292
515	expected	19.1033	4	18	51	516	8	8563
516	the	9.14595	4	18	52	517	3	5611464
517	bird	19.98755	4	18	53	518	4	4012
518	to	12.9597	4	18	54	519	2	1988038
519	come	20.1813	4	18	55	520	4	12335
520	flying	18.97645	4	18	56	521	6	5581
521	out	17.5896	4	18	57	522	3	91010
522	like	16.8124	4	18	58	523	4	43911
523	that.	32.95355	4	18	59	524	5	0
524	The	2.4707	4	19	1	525	3	857972
525	birds	19.783900000000003	4	19	2	526	5	5931
526	back	18.0415	4	19	3	527	4	41842
527	on	13.683399999999999	4	19	4	528	2	691658
528	earth	19.575	4	19	5	529	5	2656
529	were	18.4364	4	19	6	530	4	356521
530	all	15.8018	4	19	7	531	3	98292
531	up	16.92125	4	19	8	532	2	92163
532	in	11.96705	4	19	9	533	2	1903316
533	arms.	38.1216	4	19	10	534	5	0
534	'You,	68.45410000000001	4	20	1	535	5	0
535	and	13.20655	4	20	2	536	3	2510744
536	not	15.00845	4	20	3	537	3	195742
537	the	9.136700000000001	4	20	4	538	3	5611464
538	eagle,	38.743700000000004	4	20	5	539	6	0
539	our	18.7895	4	20	6	540	3	9798
540	king?'	66.52905	4	20	7	541	6	0
541	the	9.1692	4	20	8	542	3	5611464
542	birds	19.692	4	20	9	543	5	5931
543	cried,	41.61335	4	20	10	544	6	0
544	fuming	37.438199999999995	4	20	11	545	6	24
545	with	14.207650000000001	4	20	12	546	4	634654
546	anger.	39.132400000000004	4	20	13	547	6	0
547	'You	49.654399999999995	4	21	1	548	4	9
548	have	17.49825	4	21	2	549	4	164164
549	done	20.548949999999998	4	21	3	550	4	9988
550	this	16.19655	4	21	4	551	4	146224
551	by	12.79235	4	21	5	552	2	603586
552	breaking	20.1534	4	21	6	553	8	3612
553	every	16.50555	4	21	7	554	5	15662
554	rule	20.18395	4	21	8	555	4	7223
555	in	12.11825	4	21	9	556	2	1903316
556	the	8.73215	4	21	10	557	3	5611464
557	book,	37.8223	4	21	11	558	5	0
558	so	18.1056	4	21	12	559	2	54126
559	we	17.5178	4	21	13	560	2	24016
560	will	16.9795	4	21	14	561	4	36393
561	not	15.061	4	21	15	562	3	195742
562	have	17.497149999999998	4	21	16	563	4	164164
563	you,	36.976200000000006	4	21	17	564	4	0
564	who	17.18535	4	21	18	565	3	155994
565	are	15.751649999999998	4	21	19	566	3	204048
566	simply	18.83445	4	21	20	567	6	5796
567	tricky	39.602199999999996	4	21	21	568	6	116
568	and	13.03825	4	21	22	569	3	2510744
569	cunning,	41.1344	4	21	23	570	8	0
570	to	13.1706	4	21	24	571	2	1988038
571	reign	19.57045	4	21	25	572	5	4887
572	over	16.0711	4	21	26	573	4	100249
573	us.'	55.361900000000006	4	21	27	574	4	3
574	The	2.56555	4	21	28	575	3	857972
575	bird	20.15905	4	21	29	576	4	4012
576	without	16.773400000000002	4	21	30	577	7	25481
577	a	12.2117	4	21	31	578	1	1684274
578	name	18.8001	4	21	32	579	4	34003
579	then	16.51285	4	21	33	580	4	67603
580	decided	20.23905	4	21	34	581	7	17431
581	to	12.9168	4	21	35	582	2	1988038
582	clear	20.1908	4	21	36	583	5	7912
583	the	9.2771	4	21	37	584	3	5611464
584	air	18.2092	4	21	38	585	3	17604
585	and	13.0639	4	21	39	586	3	2510744
586	said,	37.6014	4	21	40	587	5	0
587	'Then	49.3189	4	21	41	588	5	0
588	let	19.7035	4	21	42	589	3	4442
589	everyone	19.969949999999997	4	21	43	590	8	3251
590	start	17.04025	4	21	44	591	5	14110
591	with	14.1655	4	21	45	592	4	634654
592	a	12.077100000000002	4	21	46	593	1	1684274
593	clean	20.00205	4	21	47	594	5	2030
594	slate	21.271250000000002	4	21	48	595	5	624
595	and	13.0165	4	21	49	596	3	2510744
596	perform	19.5139	4	21	50	597	7	5565
597	a	12.2808	4	21	51	598	1	1684274
598	new	16.8153	4	21	52	599	3	82079
599	challenging	21.4962	4	21	53	600	11	1490
600	task.	35.804	4	21	54	601	5	0
601	Then	12.57555	4	22	1	602	4	2819
602	we	17.3342	4	22	2	603	2	24016
603	can	16.34765	4	22	3	604	3	60795
604	decide	22.063299999999998	4	22	4	605	6	2132
605	who	17.0392	4	22	5	606	3	155994
606	should	18.78295	4	22	6	607	6	19040
607	be	18.0667	4	22	7	608	2	235932
608	the	9.03355	4	22	8	609	3	5611464
609	real	18.046750000000003	4	22	9	610	4	11499
610	king.'	54.00235	4	22	10	611	6	0
611	Then	12.7039	4	22	11	612	4	2819
612	the	8.9482	4	22	12	613	3	5611464
613	birds	19.692	4	22	13	614	5	5931
614	gathered	20.2501	4	22	14	615	8	2139
615	together	18.92145	4	22	15	616	8	17201
616	again	18.6996	4	22	16	617	5	29075
617	and	13.0787	4	22	17	618	3	2510744
618	decided	20.040300000000002	4	22	18	619	7	17431
619	the	9.200149999999999	4	22	19	620	3	5611464
620	case	20.28485	4	22	20	621	4	15595
621	would	18.57105	4	22	21	622	5	126894
622	be	18.018250000000002	4	22	22	623	2	235932
623	resolved	22.09735	4	22	23	624	8	1732
624	by	12.4993	4	22	24	625	2	603586
625	making	18.26195	4	22	25	626	6	21925
626	a	12.217099999999999	4	22	26	627	1	1684274
627	new	16.8153	4	22	27	628	3	82079
628	condition,	41.482699999999994	4	22	28	629	10	0
629	which	16.670650000000002	4	22	29	630	5	276783
630	was	14.49755	4	22	30	631	3	1080224
631	that	16.2569	4	22	31	632	4	682579
632	he	17.375549999999997	4	22	32	633	2	319750
633	should	18.6817	4	22	33	634	6	19040
634	be	18.0667	4	22	34	635	2	235932
635	king	18.1645	4	22	35	636	4	11105
636	who	17.03935	4	22	36	637	3	155994
637	could	19.69435	4	22	37	638	5	54183
638	go	19.9894	4	22	38	639	2	14475
639	the	9.1079	4	22	39	640	3	5611464
640	deepest	20.4787	4	22	40	641	7	356
641	into	16.684649999999998	4	22	41	642	4	124034
642	the	8.9012	4	22	42	643	3	5611464
643	earth.	36.14425	4	22	43	644	6	0
644	So	12.4294	4	23	1	645	2	4113
645	the	9.0193	4	23	2	646	3	5611464
646	little	20.094450000000002	4	23	3	647	6	18277
647	bird	20.1124	4	23	4	648	4	4012
648	who	17.0039	4	23	5	649	3	155994
649	the	9.0778	4	23	6	650	3	5611464
650	other	15.626850000000001	4	23	7	651	5	114381
651	birds	19.6338	4	23	8	652	5	5931
652	despised	23.3702	4	23	9	653	8	198
653	was	14.42665	4	23	10	654	3	1080224
654	now	18.486150000000002	4	23	11	655	3	31696
655	back	17.98415	4	23	12	656	4	41842
656	to	12.9695	4	23	13	657	2	1988038
657	square	20.874450000000003	4	23	14	658	6	6773
658	one.	31.662750000000003	4	23	15	659	4	0
659	Confident,	36.292699999999996	4	24	1	660	10	0
660	he	17.72215	4	24	2	661	2	319750
661	remained,	37.87565	4	24	3	662	9	0
662	however,	36.59145	4	24	4	663	8	0
663	that	16.4767	4	24	5	664	4	682579
664	if	17.226950000000002	4	24	6	665	2	34963
665	he	17.2408	4	24	7	666	2	319750
666	played	18.037950000000002	4	24	8	667	6	35177
667	his	13.62875	4	24	9	668	3	438174
668	cards	23.07495	4	24	10	669	5	1766
669	right,	37.3702	4	24	11	670	6	0
670	he	17.72215	4	24	12	671	2	319750
671	could	19.5992	4	24	13	672	5	54183
672	be	18.07445	4	24	14	673	2	235932
673	king.	34.8517	4	24	15	674	5	0
674	How	12.4588	4	25	1	675	3	1983
675	the	9.08125	4	25	2	676	3	5611464
676	goose	21.6044	4	25	3	677	5	143
677	wallowed	44.89155	4	25	4	678	8	4
678	in	11.9855	4	25	5	679	2	1903316
679	the	8.73215	4	25	6	680	3	5611464
680	sand,	38.46875	4	25	7	681	5	0
681	and	13.20655	4	25	8	682	3	2510744
682	the	8.86945	4	25	9	683	3	5611464
683	duck	22.197699999999998	4	25	10	684	4	789
684	strove	23.73505	4	25	11	685	6	168
685	to	12.8406	4	25	12	686	2	1988038
686	dig	21.4716	4	25	13	687	3	613
687	a	12.353349999999999	4	25	14	688	1	1684274
688	hole	23.69585	4	25	15	689	4	1903
689	for	14.078	4	25	16	690	3	677963
690	the	8.7874	4	25	17	691	3	5611464
691	new	16.673099999999998	4	25	18	692	3	82079
692	task!	48.144149999999996	4	25	19	693	5	0
693	All	10.04815	4	25	20	694	3	23408
694	the	9.161	4	25	21	695	3	5611464
695	other	15.626850000000001	4	25	22	696	5	114381
696	birds	19.6338	4	25	23	697	5	5931
697	tried	20.137700000000002	4	25	24	698	5	7857
698	to	12.86385	4	25	25	699	2	1988038
699	hide	22.41015	4	25	26	700	4	1124
700	themselves	20.2846	4	25	27	701	10	9992
701	in	11.961	4	25	28	702	2	1903316
702	the	8.73215	4	25	29	703	3	5611464
703	ground,	38.2315	4	25	30	704	7	0
704	too,	38.87925	4	25	31	705	4	0
705	until	18.17125	4	25	32	706	5	50535
706	they	18.6715	4	25	33	707	4	136170
707	were	18.1891	4	25	34	708	4	356521
708	practically	18.8412	4	25	35	709	11	584
709	blue	19.1316	4	25	36	710	4	6161
710	in	12.11285	4	25	37	711	2	1903316
711	the	8.73215	4	25	38	712	3	5611464
712	face.	36.947900000000004	4	25	39	713	5	0
713	The	2.4707	4	26	1	714	3	857972
714	nameless	42.14025	4	26	2	715	8	74
715	little	20.2758	4	26	3	716	6	18277
716	bird	20.1124	4	26	4	717	4	4012
717	that	16.29325	4	26	5	718	4	682579
718	was	14.50295	4	26	6	719	3	1080224
719	as	13.04245	4	26	7	720	2	677897
720	bold	20.240099999999998	4	26	8	721	4	806
721	as	13.0777	4	26	9	722	2	677897
722	brass	22.69755	4	26	10	723	5	900
723	found	18.13455	4	26	11	724	5	45492
724	a	12.2761	4	26	12	725	1	1684274
725	pitch	21.95975	4	26	13	726	5	3427
726	dark	20.085549999999998	4	26	14	727	4	6904
727	mouse's	55.83705	4	26	15	728	7	0
728	hole,	42.8381	4	26	16	729	5	0
729	and	13.20655	4	26	17	730	3	2510744
730	creeping	19.628149999999998	4	26	18	731	8	167
731	in	12.00535	4	26	19	732	2	1903316
732	cried,	41.842	4	26	20	733	6	0
733	'I	28.2038	4	26	21	734	2	11
734	am	17.667700000000004	4	26	22	735	2	4556
735	king,	36.817350000000005	4	26	23	736	5	0
736	I	9.1033	4	26	24	737	1	109857
737	am	17.63155	4	26	25	738	2	4556
738	king!'	66.8071	4	26	26	739	6	0
739	but	17.1777	4	26	27	740	3	204206
740	it	15.565649999999998	4	26	28	741	2	327760
741	was	14.45205	4	26	29	742	3	1080224
742	of	12.6675	4	26	30	743	2	2750306
743	no	16.17015	4	26	31	744	2	58610
744	avail.	46.39215	4	26	32	745	6	0
745	'You,	68.45410000000001	4	27	1	746	5	0
746	our	18.7895	4	27	2	747	3	9798
747	king?'	66.52905	4	27	3	748	6	0
748	all	16.0503	4	27	4	749	3	98292
749	the	9.075849999999999	4	27	5	750	3	5611464
750	remaining	19.3714	4	27	6	751	9	11129
751	birds	19.591	4	27	7	752	5	5931
752	who	16.995150000000002	4	27	8	753	3	155994
753	the	9.0778	4	27	9	754	3	5611464
754	littlest	54.23765	4	27	10	755	8	6
755	bird	20.18445	4	27	11	756	4	4012
756	had	16.2499	4	27	12	757	3	293952
757	outwitted	57.06545	4	27	13	758	9	19
758	cried	23.20145	4	27	14	759	5	253
759	again,	37.2768	4	27	15	760	6	0
760	even	18.2252	4	27	16	761	4	27236
761	more	16.3288	4	27	17	762	4	110495
762	angrily	21.811999999999998	4	27	18	763	7	419
763	than	18.915300000000002	4	27	19	764	4	90534
764	before.	33.55515	4	27	20	765	7	0
765	'Do	45.5822	4	28	1	766	3	0
766	you	18.276249999999997	4	28	2	767	3	27690
767	think	20.8267	4	28	3	768	5	8312
768	we	17.365299999999998	4	28	4	769	2	24016
769	would	18.24445	4	28	5	770	5	126894
770	reward	22.92485	4	28	6	771	6	1019
771	your	18.38655	4	28	7	772	4	6541
772	cunning	22.6218	4	28	8	773	7	190
773	in	12.013649999999998	4	28	9	774	2	1903316
774	this	15.86355	4	28	10	775	4	146224
775	way?	51.2726	4	28	11	776	4	0
776	No,	28.8539	4	28	12	777	3	0
777	no!	45.4918	4	28	13	778	3	0
778	You	11.90945	4	28	14	779	3	15543
779	shall	18.07985	4	28	15	780	5	2394
780	stay	21.41985	4	28	16	781	4	5071
781	in	11.9714	4	28	17	782	2	1903316
782	the	8.73215	4	28	18	783	3	5611464
783	earth	19.44285	4	28	19	784	5	2656
784	till	18.918300000000002	4	28	20	785	4	780
785	you	18.176	4	28	21	786	3	27690
786	die	18.95395	4	28	22	787	3	3164
787	of	12.5346	4	28	23	788	2	2750306
788	hunger!'	69.41919999999999	4	28	24	789	8	0
789	So	12.256450000000001	4	28	25	790	2	4113
790	they	18.807850000000002	4	28	26	791	4	136170
791	shut	21.688450000000003	4	28	27	792	4	1696
792	up	16.829250000000002	4	28	28	793	2	92163
793	the	8.9388	4	28	29	794	3	5611464
794	little	20.094450000000002	4	28	30	795	6	18277
795	bird	20.1124	4	28	31	796	4	4012
796	in	12.14785	4	28	32	797	2	1903316
797	the	8.73215	4	28	33	798	3	5611464
798	mouse's	55.881550000000004	4	28	34	799	7	0
799	hole	24.081	4	28	35	800	4	1903
800	that	16.25615	4	28	36	801	4	682579
801	the	9.0549	4	28	37	802	3	5611464
802	mouse	20.8945	4	28	38	803	5	1047
803	gave	18.30555	4	28	39	804	4	23826
804	up	16.9146	4	28	40	805	2	92163
805	most	16.0293	4	28	41	806	4	84925
806	unwillingly,	58.030649999999994	4	28	42	807	12	0
807	and	13.20655	4	28	43	808	3	2510744
808	bade	36.544	4	28	44	809	4	33
809	the	8.891	4	28	45	810	3	5611464
810	owl	20.08575	4	28	46	811	3	609
811	watch	20.5003	4	28	47	812	5	4160
812	him	17.0206	4	28	48	813	3	100258
813	carefully	19.92285	4	28	49	814	9	1157
