	word	surprisal	item	sent_id	sent_pos	zone	length	freq
528	was	10.0253	3	26	7	529	3	865130
529	pleased	15.971350000000001	3	26	8	530	7	2882
530	and	5.82025	3	26	9	531	3	2001994
531	the	7.45205	3	26	10	532	3	4187023
532	fire	12.6936	3	26	11	533	4	10994
533	actually	13.49605	3	26	12	534	8	29825
534	seemed	14.258	3	26	13	535	6	12895
535	so	6.5055	3	26	14	536	2	222473
536	warm	14.503	3	26	15	537	4	4403
537	that	7.1934000000000005	3	26	16	538	4	914941
538	the	7.974500000000001	3	26	17	539	3	4187023
539	child	11.95775	3	26	18	540	5	12176
540	stretched	16.994	3	26	19	541	9	1461
541	out	7.81635	3	26	20	542	3	187808
542	her	10.91845	3	26	21	543	3	234253
543	feet	14.30945	3	26	22	544	4	9758
544	as	10.2351	3	26	23	545	2	438309
545	if	8.46445	3	26	24	546	2	193531
546	to	9.5436	3	26	25	547	2	2148027
547	warm	13.8758	3	26	26	548	4	4403
548	them,	17.3515	3	26	27	549	5	14892
549	when	9.55365	3	26	28	550	4	165726
550	suddenly	13.9489	3	26	29	551	8	6267
551	the	7.56965	3	26	30	552	3	4187023
552	flame	15.87935	3	26	31	553	5	753
553	of	5.224	3	26	32	554	2	2057315
554	the	6.865349999999999	3	26	33	555	3	4187023
555	match	13.92815	3	26	34	556	5	6002
556	went	12.352450000000001	3	26	35	557	4	55938
557	out.	17.88275	3	26	36	558	4	25904
558	It	5.52985	3	27	1	559	2	220551
559	was	7.6599	3	27	2	560	3	865130
560	a	7.3766	3	27	3	561	1	1933416
561	short,	19.20205	3	27	4	562	6	1262
562	stubby	25.1674	3	27	5	563	6	36
563	match	16.62605	3	27	6	564	5	6002
564	that	6.1943	3	27	7	565	4	914941
565	the	7.974500000000001	3	27	8	566	3	4187023
566	little	9.304	3	27	9	567	6	104679
567	girl	10.7864	3	27	10	568	4	18915
568	next	12.45435	3	27	11	569	4	34926
569	rubbed	16.8241	3	27	12	570	6	647
570	on	8.1108	3	27	13	571	2	560861
571	the	6.72485	3	27	14	572	3	4187023
572	wall.	21.3827	3	27	15	573	5	1519
573	It	5.52985	3	28	1	574	2	220551
574	burst	15.559800000000001	3	28	2	575	5	1788
575	into	9.049949999999999	3	28	3	576	4	116557
576	a	6.517950000000001	3	28	4	577	1	1933416
577	flame,	23.37175	3	28	5	578	6	112
578	and	6.195	3	28	6	579	3	2001994
579	lo	14.95575	3	28	7	580	2	406
580	and	6.2541	3	28	8	581	3	2001994
581	behold,	20.94265	3	28	9	582	7	150
582	the	7.950849999999999	3	28	10	583	3	4187023
583	girl	10.041450000000001	3	28	11	584	4	18915
584	was	10.0253	3	28	12	585	3	865130
585	transported	19.07745	3	28	13	586	11	511
586	from	8.503499999999999	3	28	14	587	4	307845
587	her	8.921299999999999	3	28	15	588	3	234253
588	dank	26.02005	3	28	16	589	4	32
589	city	15.097249999999999	3	28	17	590	4	26218
590	to	9.6379	3	28	18	591	2	2148027
591	a	7.9879	3	28	19	592	1	1933416
592	beautiful,	18.14025	3	28	20	593	10	1154
593	sunny	16.874850000000002	3	28	21	594	5	734
594	forest.	21.749850000000002	3	28	22	595	7	891
595	She	6.772550000000001	3	29	1	596	3	96180
596	heard	12.48155	3	29	2	597	5	25188
597	the	6.47015	3	29	3	598	3	4187023
598	birds	12.5103	3	29	4	599	5	3706
599	chirping	16.23725	3	29	5	600	8	195
600	and	5.34285	3	29	6	601	3	2001994
601	she	8.12935	3	29	7	602	3	209642
602	was	8.21455	3	29	8	603	3	865130
603	surrounded	16.7785	3	29	9	604	10	2065
604	by	7.235799999999999	3	29	10	605	2	302746
605	wildflowers	30.30115	3	29	11	606	11	14
606	and	5.02785	3	29	12	607	3	2001994
607	birches	31.15295	3	29	13	608	7	72
608	as	9.942450000000001	3	29	14	609	2	438309
609	white	15.2275	3	29	15	610	5	16370
610	as	8.04005	3	29	16	611	2	438309
611	snow.	24.211550000000003	3	29	17	612	5	534
612	A	8.1784	3	30	1	613	1	101973
613	little	8.5717	3	30	2	614	6	104679
614	squirrel	16.80925	3	30	3	615	8	397
615	hid	16.7445	3	30	4	616	3	1454
616	some	10.41685	3	30	5	617	4	138156
617	food	13.2448	3	30	6	618	4	11151
618	in	8.1319	3	30	7	619	2	1489991
619	the	5.56475	3	30	8	620	3	4187023
620	ground	14.24805	3	30	9	621	6	7384
621	and	5.9300999999999995	3	30	10	622	3	2001994
622	scurried	29.9067	3	30	11	623	8	46
623	off	10.1561	3	30	12	624	3	57270
624	into	13.03245	3	30	13	625	4	116557
625	the	5.32315	3	30	14	626	3	4187023
626	underbrush.	37.18985000000001	3	30	15	627	11	5
627	The	6.462400000000001	3	31	1	628	3	484810
628	girl	10.413450000000001	3	31	2	629	4	18915
629	was	10.0253	3	31	3	630	3	865130
630	curious,	22.2631	3	31	4	631	8	207
631	so	7.8261	3	31	5	632	2	222473
632	she	8.21415	3	31	6	633	3	209642
633	dug	16.490000000000002	3	31	7	634	3	923
634	some	9.633700000000001	3	31	8	635	4	138156
635	squirrel	16.64	3	31	9	636	8	397
636	food	13.93845	3	31	10	637	4	11151
637	up	12.385200000000001	3	31	11	638	2	184030
638	to	9.53665	3	31	12	639	2	2148027
639	see	9.2704	3	31	13	640	3	141500
640	what	5.25395	3	31	14	641	4	283699
641	it	8.728850000000001	3	31	15	642	2	676149
642	was,	18.6204	3	31	16	643	4	8233
643	but	6.92975	3	31	17	644	3	262599
644	then	8.86135	3	31	18	645	4	111897
645	she	7.507	3	31	19	646	3	209642
646	forgot	13.12215	3	31	20	647	6	4457
647	to	7.5624	3	31	21	648	2	2148027
648	put	9.89835	3	31	22	649	3	74602
649	it	6.20425	3	31	23	650	2	676149
650	back.	21.962	3	31	24	651	5	17510
651	The	6.462400000000001	3	32	1	652	3	484810
652	squirrel	16.4198	3	32	2	653	8	397
653	came	11.6828	3	32	3	654	4	54853
654	back	11.23885	3	32	4	655	4	91646
655	and	5.9986999999999995	3	32	5	656	3	2001994
656	looked	13.43595	3	32	6	657	6	21641
657	in	7.61315	3	32	7	658	2	1489991
658	its	12.22635	3	32	8	659	3	73260
659	hiding	15.865549999999999	3	32	9	660	6	2590
660	place,	21.52355	3	32	10	661	6	4139
661	but	6.92975	3	32	11	662	3	262599
662	the	6.34525	3	32	12	663	3	4187023
663	food	13.1537	3	32	13	664	4	11151
664	was	8.556000000000001	3	32	14	665	3	865130
665	nowhere	16.724449999999997	3	32	15	666	7	1315
666	to	6.802	3	32	16	667	2	2148027
667	be	12.469850000000001	3	32	17	668	2	438564
668	found.	21.92935	3	32	18	669	6	1293
669	Then	8.0865	3	33	1	670	4	36779
670	the	6.03015	3	33	2	671	3	4187023
671	match	13.92815	3	33	3	672	5	6002
672	went	12.352450000000001	3	33	4	673	4	55938
673	out,	17.7377	3	33	5	674	4	12065
674	and	6.195	3	33	6	675	3	2001994
675	it	8.00295	3	33	7	676	2	676149
676	wasn't	19.021250000000002	3	33	8	677	6	20298
677	the	7.4033999999999995	3	33	9	678	3	4187023
678	forest	13.846250000000001	3	33	10	679	6	3336
679	that	6.331149999999999	3	33	11	680	4	914941
680	remained	17.3702	3	33	12	681	8	4947
681	before	10.17505	3	33	13	682	6	62198
682	her	10.10975	3	33	14	683	3	234253
683	eyes.	19.766	3	33	15	684	5	4197
684	It	5.52985	3	34	1	685	2	220551
685	was	7.6599	3	34	2	686	3	865130
686	only	9.9617	3	34	3	687	4	103041
687	the	6.8957999999999995	3	34	4	688	3	4187023
688	thick,	21.0841	3	34	5	689	6	342
689	damp,	22.86545	3	34	6	690	5	62
690	cold	14.66615	3	34	7	691	4	7793
691	wall.	23.2569	3	34	8	692	5	1519
692	The	6.462400000000001	3	35	1	693	3	484810
693	girl	10.413450000000001	3	35	2	694	4	18915
694	looked	13.335650000000001	3	35	3	695	6	21641
695	despondently	31.9941	3	35	4	696	12	12
696	into	13.52375	3	35	5	697	4	116557
697	the	5.32315	3	35	6	698	3	4187023
698	sky	12.282499999999999	3	35	7	699	3	3335
699	that	7.93335	3	35	8	700	4	914941
700	was	9.51815	3	35	9	701	3	865130
701	now	9.853349999999999	3	35	10	702	3	86850
702	fully	17.00135	3	35	11	703	5	3340
703	darkened	18.52675	3	35	12	704	8	244
704	and	5.4396	3	35	13	705	3	2001994
705	suddenly	14.5023	3	35	14	706	8	6267
706	she	7.7825	3	35	15	707	3	209642
707	saw	12.02805	3	35	16	708	3	33810
708	a	6.559	3	35	17	709	1	1933416
709	star	13.999600000000001	3	35	18	710	4	4482
710	fall,	22.3679	3	35	19	711	5	489
711	leaving	13.7289	3	35	20	712	7	7640
712	behind	11.7113	3	35	21	713	6	16499
713	it	6.257899999999999	3	35	22	714	2	676149
714	a	10.22825	3	35	23	715	1	1933416
715	bright	13.4653	3	35	24	716	6	3903
716	streak	17.4844	3	35	25	717	6	359
717	of	4.5369	3	35	26	718	2	2057315
718	fire.	23.7469	3	35	27	719	5	2655
719	'Someone	21.78855	3	36	1	720	8	8
720	is	6.8369	3	36	2	721	2	1041416
721	dying,'	32.0331	3	36	3	722	7	0
722	thought	13.339	3	36	4	723	7	51874
723	the	8.11815	3	36	5	724	3	4187023
724	little	9.304	3	36	6	725	6	104679
725	girl.	18.4724	3	36	7	726	5	5548
726	It	5.52985	3	37	1	727	2	220551
727	was	7.6599	3	37	2	728	3	865130
728	her	10.81545	3	37	3	729	3	234253
729	old	13.93355	3	37	4	730	3	49749
730	grandmother,	22.32845	3	37	5	731	12	263
731	the	7.950849999999999	3	37	6	732	3	4187023
732	one	8.7979	3	37	7	733	3	250610
733	who	9.57015	3	37	8	734	3	154477
734	had	10.6891	3	37	9	735	3	276988
735	loved	15.49775	3	37	10	736	5	7202
736	her	9.045300000000001	3	37	11	737	3	234253
737	the	8.5333	3	37	12	738	3	4187023
738	most,	19.466250000000002	3	37	13	739	5	398
739	and	6.195	3	37	14	740	3	2001994
740	the	7.45205	3	37	15	741	3	4187023
741	one	8.7979	3	37	16	742	3	250610
742	who	9.57015	3	37	17	743	3	154477
743	the	7.5562000000000005	3	37	18	744	3	4187023
744	girl	10.041450000000001	3	37	19	745	4	18915
745	used	13.827449999999999	3	37	20	746	4	58794
746	to	6.5436	3	37	21	747	2	2148027
747	visit	14.152999999999999	3	37	22	748	5	5580
748	every	11.6923	3	37	23	749	5	40872
749	Sunday,	18.3597	3	37	24	750	7	582
750	who	9.626149999999999	3	37	25	751	3	154477
751	had	10.6891	3	37	26	752	3	276988
752	told	13.229800000000001	3	37	27	753	4	41317
753	her	9.49645	3	37	28	754	3	234253
754	that	8.030899999999999	3	37	29	755	4	914941
755	when	10.4453	3	37	30	756	4	165726
756	a	8.264949999999999	3	37	31	757	1	1933416
757	star	13.999600000000001	3	37	32	758	4	4482
758	falls,	21.72705	3	37	33	759	6	143
759	a	9.097999999999999	3	37	34	760	1	1933416
760	soul	14.57685	3	37	35	761	4	4189
761	leaves	14.9156	3	37	36	762	6	5031
762	this	9.25145	3	37	37	763	4	394225
763	earth.	23.3482	3	37	38	764	6	1325
764	It	5.52985	3	38	1	765	2	220551
765	was	7.6599	3	38	2	766	3	865130
766	her	10.81545	3	38	3	767	3	234253
767	last	13.3698	3	38	4	768	4	53386
768	match	14.994299999999999	3	38	5	769	5	6002
769	that	6.1943	3	38	6	770	4	914941
770	the	7.974500000000001	3	38	7	771	3	4187023
771	little	9.304	3	38	8	772	6	104679
772	girl	10.7864	3	38	9	773	4	18915
773	now	10.44135	3	38	10	774	3	86850
774	rubbed	17.0327	3	38	11	775	6	647
775	on	8.1108	3	38	12	776	2	560861
776	the	6.72485	3	38	13	777	3	4187023
777	wall	13.41525	3	38	14	778	4	4593
778	and	6.219250000000001	3	38	15	779	3	2001994
779	the	7.45205	3	38	16	780	3	4187023
780	light	11.8432	3	38	17	781	5	15444
781	again	11.43	3	38	18	782	5	30939
782	shone	18.93375	3	38	19	783	5	1001
783	round	12.17845	3	38	20	784	5	17912
784	her.	19.481949999999998	3	38	21	785	4	24493
785	Her	10.0487	3	39	1	786	3	12887
786	old	12.8457	3	39	2	787	3	49749
787	grandmother	16.541150000000002	3	39	3	788	11	1044
788	in	9.01385	3	39	4	789	2	1489991
789	the	5.56475	3	39	5	790	3	4187023
790	brightness	16.70665	3	39	6	791	10	310
791	stood,	23.041	3	39	7	792	6	254
792	loving	16.8156	3	39	8	793	6	1489
793	in	8.419649999999999	3	39	9	794	2	1489991
794	her	10.0991	3	39	10	795	3	234253
795	appearance.	23.849649999999997	3	39	11	796	11	514
796	The	6.462400000000001	3	40	1	797	3	484810
797	girl	10.413450000000001	3	40	2	798	4	18915
798	understood	15.22365	3	40	3	799	10	2705
799	her	9.98485	3	40	4	800	3	234253
800	grandmother	15.95655	3	40	5	801	11	1044
801	would	10.24285	3	40	6	802	5	171047
802	soon	12.93075	3	40	7	803	4	18146
803	disappear,	21.468449999999997	3	40	8	804	10	137
804	but	6.92975	3	40	9	805	3	262599
805	she	7.0114	3	40	10	806	3	209642
806	tried	12.33925	3	40	11	807	5	13667
807	to	6.2923	3	40	12	808	2	2148027
808	play	11.63915	3	40	13	809	4	27735
809	for	7.9715	3	40	14	810	3	657368
810	time.	21.3219	3	40	15	811	5	29557
811	'Grandmother,'	54.26925	3	41	1	812	14	0
812	cried	14.261099999999999	3	41	2	813	5	8362
813	the	7.9567	3	41	3	814	3	4187023
814	little	9.304	3	41	4	815	6	104679
815	one,	17.5688	3	41	5	816	4	11574
816	'O	18.62605	3	41	6	817	2	24
817	take	12.575600000000001	3	41	7	818	4	92523
818	me	7.10195	3	41	8	819	2	249703
819	with	11.0135	3	41	9	820	4	532188
820	you!	16.16005	3	41	10	821	4	10481
821	I	4.18095	3	41	11	822	1	1412272
822	know	6.843249999999999	3	41	12	823	4	195998
823	you	5.4993	3	41	13	824	3	1286665
824	will	9.86335	3	41	14	825	4	176549
825	go	10.09305	3	41	15	826	2	152253
826	away	10.7376	3	41	16	827	4	39885
827	when	10.418800000000001	3	41	17	828	4	165726
828	the	6.6560500000000005	3	41	18	829	3	4187023
829	match	13.92815	3	41	19	830	5	6002
830	burns	16.3673	3	41	20	831	5	581
831	out!'	28.8897	3	41	21	832	5	3
832	The	6.90225	3	41	22	833	3	484810
833	girl	10.413450000000001	3	41	23	834	4	18915
834	decided	15.756350000000001	3	41	24	835	7	9965
835	to	7.1745	3	41	25	836	2	2148027
836	light	13.6237	3	41	26	837	5	15444
837	the	7.28775	3	41	27	838	3	4187023
838	whole	10.2354	3	41	28	839	5	26837
839	bundle	16.3939	3	41	29	840	6	719
840	of	5.38835	3	41	30	841	2	2057315
841	matches,	25.28155	3	41	31	842	8	322
842	in	9.08305	3	41	32	843	2	1489991
843	order	12.392299999999999	3	41	33	844	5	15323
844	to	8.633700000000001	3	41	34	845	2	2148027
845	keep	9.64435	3	41	35	846	4	35298
846	her	7.834350000000001	3	41	36	847	3	234253
847	grandmother	15.95655	3	41	37	848	11	1044
848	there.	19.25525	3	41	38	849	6	37719
849	The	6.462400000000001	3	42	1	850	3	484810
850	girl	10.413450000000001	3	42	2	851	4	18915
851	saw	13.700099999999999	3	42	3	852	3	33810
852	the	5.5085999999999995	3	42	4	853	3	4187023
853	matches	16.035600000000002	3	42	5	854	7	2747
854	glowed	19.2476	3	42	6	855	6	176
855	with	7.4327000000000005	3	42	7	856	4	532188
856	a	6.7425999999999995	3	42	8	857	1	1933416
857	light	12.206150000000001	3	42	9	858	5	15444
858	that	6.0667	3	42	10	859	4	914941
859	was	9.51815	3	42	11	860	3	865130
860	brighter	18.4175	3	42	12	861	8	416
861	than	7.9602	3	42	13	862	4	90620
862	the	6.434950000000001	3	42	14	863	3	4187023
863	day,	19.5143	3	42	15	864	4	9874
864	and	6.195	3	42	16	865	3	2001994
865	her	11.13555	3	42	17	866	3	234253
866	grandmother	15.95655	3	42	18	867	11	1044
867	had	11.1007	3	42	19	868	3	276988
868	never	10.74645	3	42	20	869	5	73619
869	appeared	15.61945	3	42	21	870	8	8447
870	so	7.412850000000001	3	42	22	871	2	222473
871	large	14.68685	3	42	23	872	5	17302
872	or	7.9234	3	42	24	873	2	227144
873	so	8.57775	3	42	25	874	2	222473
874	beautiful	13.421299999999999	3	42	26	875	9	11956
875	as	8.40265	3	42	27	876	2	438309
876	she	8.96795	3	42	28	877	3	209642
877	did	8.28275	3	42	29	878	3	128302
878	in	9.73365	3	42	30	879	2	1489991
879	the	5.56475	3	42	31	880	3	4187023
880	light	11.8432	3	42	32	881	5	15444
881	of	5.8547	3	42	33	882	2	2057315
882	the	6.865349999999999	3	42	34	883	3	4187023
883	little	9.304	3	42	35	884	6	104679
884	matches.	24.95235	3	42	36	885	8	610
885	The	6.462400000000001	3	43	1	886	3	484810
886	grandmother	15.5326	3	43	2	887	11	1044
887	then	10.515999999999998	3	43	3	888	4	111897
888	took	15.4664	3	43	4	889	4	37559
889	the	5.948449999999999	3	43	5	890	3	4187023
890	little	9.304	3	43	6	891	6	104679
891	girl	10.7864	3	43	7	892	4	18915
892	in	8.6564	3	43	8	893	2	1489991
893	her	10.0991	3	43	9	894	3	234253
894	arms,	22.67125	3	43	10	895	5	862
895	and	6.195	3	43	11	896	3	2001994
896	they	7.9625	3	43	12	897	4	274502
897	both	9.886	3	43	13	898	4	35210
898	flew	16.077849999999998	3	43	14	899	4	3218
899	upwards	15.7427	3	43	15	900	7	350
900	in	8.6176	3	43	16	901	2	1489991
901	brightness	18.521250000000002	3	43	17	902	10	310
902	and	4.5103	3	43	18	903	3	2001994
903	joy	16.58875	3	43	19	904	3	2324
904	far	14.59825	3	43	20	905	3	22173
905	above	11.813500000000001	3	43	21	906	5	9748
906	the	6.25575	3	43	22	907	3	4187023
907	earth,	21.0794	3	43	23	908	6	1045
908	where	9.80295	3	43	24	909	5	99866
909	there	9.4394	3	43	25	910	5	172849
910	was	9.44425	3	43	26	911	3	865130
911	neither	12.66435	3	43	27	912	7	4129
912	cold	13.9774	3	43	28	913	4	7793
913	nor	15.0608	3	43	29	914	3	6766
914	hunger,	25.6729	3	43	30	915	7	150
915	and	6.195	3	43	31	916	3	2001994
916	the	7.45205	3	43	32	917	3	4187023
917	little	9.304	3	43	33	918	6	104679
918	girl	10.7864	3	43	34	919	4	18915
919	felt	14.6342	3	43	35	920	4	14791
920	safe	13.17855	3	43	36	921	4	5424
921	and	5.10925	3	43	37	922	3	2001994
922	peaceful.	22.964100000000002	3	43	38	923	9	145
923	In	8.10275	3	44	1	924	2	146718
924	the	4.77985	3	44	2	925	3	4187023
925	dawn	15.23565	3	44	3	926	4	1095
926	of	5.517250000000001	3	44	4	927	2	2057315
927	the	6.865349999999999	3	44	5	928	3	4187023
928	morning	12.625	3	44	6	929	7	12906
929	there	9.5731	3	44	7	930	5	172849
930	lay	13.9124	3	44	8	931	3	8619
931	the	6.38295	3	44	9	932	3	4187023
932	poor	11.979800000000001	3	44	10	933	4	12706
933	little	9.48435	3	44	11	934	6	104679
934	one,	17.5688	3	44	12	935	4	11574
935	not	9.681799999999999	3	44	13	936	3	379396
936	frowning,	22.4854	3	44	14	937	9	18
937	but	6.92975	3	44	15	938	3	262599
938	smiling	15.91045	3	44	16	939	7	1536
939	and	4.999499999999999	3	44	17	940	3	2001994
940	with	11.12845	3	44	18	941	4	532188
941	a	6.7425999999999995	3	44	19	942	1	1933416
942	pale	14.41	3	44	20	943	4	1891
943	face	12.822849999999999	3	44	21	944	4	19825
944	leaning	17.259149999999998	3	44	22	945	7	924
945	against	10.77955	3	44	23	946	7	33397
946	the	5.3999500000000005	3	44	24	947	3	4187023
947	wall,	21.33255	3	44	25	948	5	997
948	frozen	17.45515	3	44	26	949	6	1229
949	and	5.8854500000000005	3	44	27	950	3	2001994
950	stone	16.71845	3	44	28	951	5	4486
951	dead.	20.7147	3	44	29	952	5	6272
952	'She	17.60505	3	45	1	953	4	81
953	tried	12.5875	3	45	2	954	5	13667
954	to	6.2923	3	45	3	955	2	2148027
955	warm	13.8758	3	45	4	956	4	4403
956	herself,'	32.755250000000004	3	45	5	957	9	0
957	said	11.9802	3	45	6	958	4	125616
958	some.	21.099800000000002	3	45	7	959	5	891
959	Children	14.253499999999999	3	46	1	960	8	1045
960	who	8.58285	3	46	2	961	3	154477
961	saw	13.6732	3	46	3	962	3	33810
962	her	8.4399	3	46	4	963	3	234253
963	were	12.463799999999999	3	46	5	964	4	229411
964	asking	13.93075	3	46	6	965	6	7031
965	their	12.20185	3	46	7	966	5	141697
966	parents	13.48605	3	46	8	967	7	7535
967	why	12.19755	3	46	9	968	3	49824
968	no	8.729099999999999	3	46	10	969	2	152559
969	one	8.380749999999999	3	46	11	970	3	250610
970	helped	16.323500000000003	3	46	12	971	6	6788
971	the	7.51745	3	46	13	972	3	4187023
972	girl	10.041450000000001	3	46	14	973	4	18915
973	who	8.2486	3	46	15	974	3	154477
974	they	7.9696	3	46	16	975	4	274502
975	knew	12.0214	3	46	17	976	4	24557
976	looked	15.45535	3	46	18	977	6	21641
977	dirt	17.8547	3	46	19	978	4	1098
978	poor	15.6452	3	46	20	979	4	12706
979	and	6.2317	3	46	21	980	3	2001994
980	helpless.	23.1557	3	46	22	981	9	102
981	Passersby	36.0316	3	47	1	982	9	1
982	who	10.25145	3	47	2	983	3	154477
983	saw	13.6732	3	47	3	984	3	33810
984	her	8.4399	3	47	4	985	3	234253
985	sitting	14.0713	3	47	5	986	7	8881
986	motionless	18.11135	3	47	6	987	10	249
987	wished	17.9979	3	47	7	988	6	2548
988	they	6.58085	3	47	8	989	4	274502
989	could	9.32515	3	47	9	990	5	118093
990	have	10.372499999999999	3	47	10	991	4	464662
991	helped	14.99215	3	47	11	992	6	6788
992	the	7.51745	3	47	12	993	3	4187023
993	girl,	17.2251	3	47	13	994	5	2975
994	but	6.92975	3	47	14	995	3	262599
995	their	11.57005	3	47	15	996	5	141697
996	good	10.012550000000001	3	47	16	997	4	91881
997	intentions	14.98315	3	47	17	998	10	454
998	were	9.8215	3	47	18	999	4	229411
999	a	7.63485	3	47	19	1000	1	1933416
1000	day	11.9253	3	47	20	1001	3	40582
1001	late	14.733	3	47	21	1002	4	12613
1002	and	6.0169999999999995	3	47	22	1003	3	2001994
1003	a	8.667200000000001	3	47	23	1004	1	1933416
1004	dollar	15.4543	3	47	24	1005	6	1411
1005	short.	21.0296	3	47	25	1006	6	767
1006	Other	13.068000000000001	3	48	1	1007	5	5692
1007	people	9.347349999999999	3	48	2	1008	6	105143
1008	suspected	17.744	3	48	3	1009	9	1124
1009	the	7.354150000000001	3	48	4	1010	3	4187023
1010	girl	10.041450000000001	3	48	5	1011	4	18915
1011	had	11.45805	3	48	6	1012	3	276988
1012	fallen	15.58185	3	48	7	1013	6	2694
1013	asleep	11.216249999999999	3	48	8	1014	6	2352
1014	and	5.4067	3	48	9	1015	3	2001994
1015	frozen,	24.27745	3	48	10	1016	7	70
1016	but	6.92975	3	48	11	1017	3	262599
1017	no	8.00625	3	48	12	1018	2	152559
1018	one	8.380749999999999	3	48	13	1019	3	250610
1019	imagined	18.082349999999998	3	48	14	1020	8	873
1020	what	6.14255	3	48	15	1021	4	283699
1021	beautiful	13.9132	3	48	16	1022	9	11956
1022	things	9.997599999999998	3	48	17	1023	6	48783
1023	she	8.983699999999999	3	48	18	1024	3	209642
1024	had	9.2661	3	48	19	1025	3	276988
1025	seen,	21.61345	3	48	20	1026	5	932
1026	nor	14.3338	3	48	21	1027	3	6766
1027	into	14.34975	3	48	22	1028	4	116557
1028	what	5.8561	3	48	23	1029	4	283699
1029	glory	17.24035	3	48	24	1030	5	1100
1030	she	8.68665	3	48	25	1031	3	209642
1031	had	9.2661	3	48	26	1032	3	276988
1032	entered	16.0028	3	48	27	1033	7	5061
1033	with	9.5907	3	48	28	1034	4	532188
1034	her	9.1747	3	48	29	1035	3	234253
1035	grandmother,	21.743850000000002	3	48	30	1036	12	263
1036	on	10.2542	3	48	31	1037	2	560861
1037	New	12.37265	3	48	32	1038	3	35736
1038	Year's	19.238349999999997	3	48	33	1039	6	558
1039	day.	23.7915	3	48	34	1040	4	12489
0	Once	10.842649999999999	4	1	1	1	4	5741
1	upon	10.582699999999999	4	1	2	2	4	25000
2	a	7.16935	4	1	3	3	1	1933416
3	time	11.14615	4	1	4	4	4	101235
4	the	8.1235	4	1	5	5	3	4187023
5	birds	12.5103	4	1	6	6	5	3706
6	took	12.8519	4	1	7	7	4	37559
7	it	5.7571	4	1	8	8	2	676149
8	into	14.338149999999999	4	1	9	9	4	116557
9	their	10.7717	4	1	10	10	5	141697
10	heads	12.322299999999998	4	1	11	11	5	3232
11	that	7.8061	4	1	12	12	4	914941
12	they	8.54635	4	1	13	13	4	274502
13	would	9.5585	4	1	14	14	5	171047
14	like	9.488	4	1	15	15	4	236876
15	a	6.7417	4	1	16	16	1	1933416
16	master,	20.89235	4	1	17	17	7	599
17	and	6.195	4	1	18	18	3	2001994
18	that	7.2751	4	1	19	19	4	914941
19	one	9.117799999999999	4	1	20	20	3	250610
20	of	5.66405	4	1	21	21	2	2057315
21	their	12.028649999999999	4	1	22	22	5	141697
22	number	13.55745	4	1	23	23	6	31021
23	must	12.18705	4	1	24	24	4	56542
24	be	9.409600000000001	4	1	25	25	2	438564
25	chosen	16.7231	4	1	26	26	6	3036
26	king.	22.3634	4	1	27	27	5	1197
27	A	8.1784	4	2	1	28	1	101973
28	meeting	12.519649999999999	4	2	2	29	7	7402
29	of	7.0314499999999995	4	2	3	30	2	2057315
30	all	9.179649999999999	4	2	4	31	3	272314
31	the	6.7881	4	2	5	32	3	4187023
32	birds	12.5103	4	2	6	33	5	3706
33	was	10.28275	4	2	7	34	3	865130
